t_s,drone_id,lat,lon,heading_deg,speed_kn,kf_std_m,is_lost
1622.84,4,54.4550309,18.8727533,275.5,19.6,0.84,0
1622.84,5,54.4463540,18.8763819,188.7,19.6,0.84,0
1622.84,6,54.4503062,18.8718168,352.4,14.5,0.84,0
1622.84,7,54.4484597,18.8791065,304.2,15.3,0.84,0
1622.84,8,54.4499417,18.8789075,267.0,17.2,0.84,0
1623.84,0,54.4463391,18.8798782,220.2,17.1,0.84,0
1623.84,1,54.4453704,18.8851128,5.6,13.8,0.84,0
1623.84,2,54.4629867,18.8889749,276.2,17.0,0.84,0
1623.84,3,54.4553133,18.8672966,266.7,17.7,0.84,0
1623.84,4,54.4550457,18.8727101,277.9,19.4,0.84,0
1623.84,5,54.4463278,18.8763667,185.0,16.8,0.84,0
1623.84,6,54.4503180,18.8718090,346.8,16.2,0.84,0
1623.84,7,54.4484667,18.8790828,302.4,14.0,0.84,0
1623.84,8,54.4499359,18.8788552,265.9,14.6,0.84,0
1624.94,0,54.4463090,18.8798443,219.3,16.3,0.84,0
1624.94,1,54.4453992,18.8851180,5.4,15.0,0.84,0
1624.94,2,54.4629885,18.8889395,276.9,14.3,0.84,0
1624.94,3,54.4553106,18.8672497,266.9,20.3,0.84,0
1624.94,4,54.4550441,18.8726637,278.8,16.3,0.84,0
1624.94,5,54.4463076,18.8763439,189.8,14.1,0.84,0
1624.94,6,54.4503533,18.8717881,347.6,19.1,0.84,0
1624.94,7,54.4484760,18.8790379,305.6,16.1,0.84,0
1624.94,8,54.4499450,18.8788191,268.4,14.7,0.84,0
1625.94,0,54.4462913,18.8798188,222.4,15.8,0.84,0
1625.94,1,54.4454277,18.8851152,8.8,18.0,0.84,0
1625.94,2,54.4629947,18.8888969,277.2,14.9,0.84,0
1625.94,3,54.4553176,18.8671882,268.2,19.0,0.84,0
1625.94,4,54.4550587,18.8726079,274.5,13.8,0.84,0
1625.94,5,54.4462827,18.8763509,188.3,14.7,0.84,0
1625.94,6,54.4503819,18.8717889,348.5,19.3,0.84,0
1625.94,7,54.4484852,18.8789979,303.3,19.0,0.84,0
1625.94,8,54.4499479,18.8787798,267.9,17.5,0.84,0
1626.94,0,54.4462816,18.8797853,223.8,16.2,0.84,0
1626.94,1,54.4454496,18.8851133,6.4,20.1,0.84,0
1626.94,2,54.4629970,18.8888758,274.9,17.9,0.84,0
1626.94,3,54.4553162,18.8671439,267.2,16.1,0.84,0
1626.94,4,54.4550659,18.8725657,276.6,14.8,0.84,0
1626.94,5,54.4462520,18.8763508,187.0,17.7,0.84,0
1626.94,6,54.4504045,18.8717811,352.2,16.3,0.84,0
1626.94,7,54.4485099,18.8789851,299.4,19.3,0.84,0
1626.94,8,54.4499456,18.8787315,267.6,19.7,0.84,0
1628.04,0,54.4462576,18.8797666,222.4,17.3,0.84,0
1628.04,1,54.4454831,18.8851238,4.3,18.3,0.84,0
1628.04,2,54.4630053,18.8888247,275.9,20.1,0.84,0
1628.04,3,54.4553091,18.8671010,265.3,13.9,0.84,0
1628.04,4,54.4550643,18.8725374,275.3,18.0,0.84,0
1628.04,5,54.4462315,18.8763386,191.4,20.1,0.84,0
1628.04,6,54.4504361,18.8717571,354.6,13.8,0.84,0
1628.04,7,54.4485249,18.8789381,300.7,16.5,0.84,0
1628.04,8,54.4499472,18.8786685,269.4,18.3,0.84,0
1629.04,0,54.4462305,18.8797354,224.0,17.9,0.84,0
1629.04,1,54.4455105,18.8851284,7.6,15.5,0.84,0
1629.04,2,54.4630110,18.8887679,278.8,18.6,0.84,0
1629.04,3,54.4553055,18.8670609,265.9,15.4,0.84,0
1629.04,4,54.4550537,18.8725019,261.3,13.8,0.84,0
1629.04,5,54.4462100,18.8763242,187.8,18.8,0.84,0
1629.04,6,54.4504615,18.8717457,355.2,15.0,0.84,0
1629.04,7,54.4485340,18.8788833,302.7,14.0,0.84,0
1629.04,8,54.4499297,18.8786307,266.6,15.5,0.84,0
1630.13,0,54.4462110,18.8797188,222.7,17.1,0.84,0
1630.13,1,54.4455292,18.8851395,5.7,14.2,0.84,0
1630.13,2,54.4630132,18.8887207,282.0,15.7,0.84,0
1630.13,3,54.4553122,18.8670137,265.9,18.4,0.84,0
1630.13,4,54.4550473,18.8724628,255.4,11.3,0.84,0
1630.13,5,54.4461876,18.8763155,187.3,15.9,0.84,0
1630.13,6,54.4504725,18.8717352,352.5,18.0,0.84,0
1630.13,7,54.4485522,18.8788639,301.5,14.8,0.84,0
1630.13,8,54.4499260,18.8785913,265.1,13.8,0.84,0
1631.23,0,54.4461920,18.8796859,221.3,15.9,0.84,0
1631.23,1,54.4455514,18.8851467,6.2,16.3,0.84,0
1631.23,2,54.4630094,18.8886711,276.3,14.0,0.84,0
1631.23,3,54.4553108,18.8669670,267.5,20.1,0.84,0
1631.23,4,54.4550524,18.8724184,247.4,10.2,0.84,0
1631.23,5,54.4461630,18.8763162,184.8,13.9,0.84,0
1631.23,6,54.4504989,18.8717309,354.8,20.0,0.84,0
1631.23,7,54.4485653,18.8788257,301.9,17.9,0.84,0
1631.23,8,54.4499363,18.8785602,266.1,15.8,0.84,0
1632.23,0,54.4461729,18.8796469,222.2,15.5,0.84,0
1632.23,1,54.4455849,18.8851477,3.7,19.1,0.84,0
1632.23,2,54.4630167,18.8886132,274.7,15.4,0.84,0
1632.23,3,54.4553007,18.8669163,269.2,18.1,0.84,0
1632.23,4,54.4550544,18.8723826,243.3,11.9,0.84,0
1632.23,5,54.4461389,18.8763063,186.0,15.4,0.84,0
1632.23,6,54.4505382,18.8717422,354.5,18.4,0.84,0
1632.23,7,54.4485872,18.8787874,300.1,20.0,0.84,0
1632.23,8,54.4499354,18.8785131,265.6,18.8,0.84,0
1633.33,0,54.4461545,18.8796274,223.3,16.5,0.84,0
1633.33,1,54.4456016,18.8851510,3.6,19.6,0.84,0
1633.33,2,54.4630190,18.8885839,274.3,18.4,0.84,0
1633.33,3,54.4553000,18.8668669,267.2,15.3,0.84,0
1633.33,4,54.4550513,18.8723695,232.7,14.4,0.84,0
1633.33,5,54.4461035,18.8762954,187.4,18.4,0.84,0
1633.33,6,54.4505617,18.8717192,351.4,15.6,0.84,0
1633.33,7,54.4486009,18.8787506,300.3,18.2,0.84,0
1633.33,8,54.4499252,18.8784668,265.7,19.6,0.84,0
1634.33,0,54.4461266,18.8795868,226.3,17.7,0.84,0
1634.33,1,54.4456242,18.8851577,7.5,16.7,0.84,0
1634.33,2,54.4630164,18.8885424,274.5,20.0,0.84,0
1634.33,3,54.4552918,18.8668441,268.8,14.1,0.84,0
1634.33,4,54.4550482,18.8723456,222.9,15.7,0.84,0
1634.33,5,54.4460711,18.8762707,189.1,19.9,0.84,0
1634.33,6,54.4505953,18.8717025,352.5,14.2,0.84,0
1634.33,7,54.4486152,18.8786977,300.5,15.4,0.84,0
1634.33,8,54.4499263,18.8784060,265.6,17.0,0.84,0
1635.33,0,54.4461094,18.8795577,224.4,17.8,0.84,0
1635.33,1,54.4456523,18.8851556,10.2,14.2,0.84,0
1635.33,2,54.4630229,18.8884843,278.9,17.9,0.84,0
1635.33,3,54.4552892,18.8667952,266.7,16.4,0.84,0
1635.33,4,54.4550389,18.8722931,220.4,15.2,0.84,0
1635.33,5,54.4460420,18.8762638,187.6,17.8,0.84,0
1635.33,6,54.4506191,18.8716894,351.9,16.0,0.84,0
1635.33,7,54.4486241,18.8786347,299.6,14.0,0.84,0
1635.33,8,54.4499216,18.8783750,268.8,14.3,0.84,0
1636.34,0,54.4460923,18.8795500,226.4,16.8,0.84,0
1636.34,1,54.4456772,18.8851641,6.8,14.8,0.84,0
1636.34,2,54.4630203,18.8884369,277.1,15.1,0.84,0
1636.34,3,54.4552799,18.8667557,266.7,19.2,0.84,0
1636.34,4,54.4550340,18.8722740,213.0,14.2,0.84,0
1636.34,5,54.4460254,18.8762737,183.3,15.1,0.84,0
1636.34,6,54.4506318,18.8716803,353.7,18.9,0.84,0
1636.34,7,54.4486328,18.8786031,301.1,16.0,0.84,0
1636.34,8,54.4499252,18.8783348,262.1,14.4,0.84,0
1637.43,0,54.4460668,18.8795259,225.1,15.7,0.84,0
1637.43,1,54.4457117,18.8851722,4.8,17.9,0.84,0
1637.43,2,54.4630225,18.8884004,276.0,14.2,0.84,0
1637.43,3,54.4552897,18.8667001,268.6,19.6,0.84,0
1637.43,4,54.4550266,18.8722346,212.2,14.0,0.84,0
1637.43,5,54.4460027,18.8762660,186.9,14.3,0.84,0
1637.43,6,54.4506652,18.8716937,351.3,19.6,0.84,0
1637.43,7,54.4486521,18.8785842,300.9,19.0,0.84,0
1637.43,8,54.4499235,18.8782840,266.0,17.5,0.84,0
1638.44,0,54.4460475,18.8795012,223.9,16.1,0.84,0
1638.44,1,54.4457406,18.8851864,6.2,20.2,0.84,0
1638.44,2,54.4630347,18.8883492,274.3,16.6,0.84,0
1638.44,3,54.4552903,18.8666453,265.1,17.0,0.84,0
1638.44,4,54.4550250,18.8722241,207.7,15.3,0.84,0
1638.44,5,54.4459795,18.8762482,188.1,16.5,0.84,0
1638.44,6,54.4506975,18.8716958,353.6,17.2,0.84,0
1638.44,7,54.4486748,18.8785459,301.2,19.4,0.84,0
1638.44,8,54.4499253,18.8782283,270.0,19.6,0.84,0
1639.53,0,54.4460284,18.8794677,225.4,17.4,0.84,0
1639.53,1,54.4457630,18.8851745,6.4,18.6,0.84,0
1639.53,2,54.4630435,18.8883143,277.7,19.4,0.84,0
1639.53,3,54.4552889,18.8666114,265.6,14.5,0.84,0
1639.53,4,54.4550090,18.8721855,203.4,16.6,0.84,0
1639.53,5,54.4459523,18.8762483,187.3,19.4,0.84,0
1639.53,6,54.4507312,18.8716769,353.8,14.6,0.84,0
1639.53,7,54.4486934,18.8784940,300.9,13.8,0.84,0
1639.53,8,54.4499167,18.8781329,266.9,15.4,0.84,0
1640.53,0,54.4460121,18.8794443,227.8,18.0,0.84,0
1640.53,1,54.4457775,18.8851910,6.2,15.7,0.84,0
1640.53,2,54.4630454,18.8882770,276.3,19.4,0.84,0
1640.53,3,54.4552842,18.8665660,268.8,14.9,0.84,0
1640.53,4,54.4549902,18.8721528,202.6,16.9,0.84,0
1640.53,5,54.4459249,18.8762334,186.9,19.3,0.84,0
1640.53,6,54.4507530,18.8716941,352.0,14.7,0.84,0
1640.53,7,54.4487184,18.8784386,298.9,14.4,0.84,0
1640.53,8,54.4499114,18.8780827,265.6,13.8,0.84,0
1641.54,0,54.4459854,18.8794023,225.2,17.2,0.84,0
1641.54,1,54.4458039,18.8851846,7.0,14.2,0.84,0
1641.54,2,54.4630521,18.8882245,277.1,16.5,0.84,0
1641.54,3,54.4552810,18.8665179,267.2,18.0,0.84,0
1641.54,4,54.4549685,18.8721112,195.5,16.2,0.84,0
1641.54,5,54.4458981,18.8762299,185.9,16.4,0.84,0
1641.54,6,54.4507740,18.8716747,353.2,17.8,0.84,0
1641.54,7,54.4487280,18.8784086,298.9,17.5,0.84,0
1641.54,8,54.4499107,18.8780506,265.5,15.8,0.84,0
1642.63,0,54.4459630,18.8793581,227.2,15.6,0.84,0
1642.63,1,54.4458519,18.8852190,7.3,19.0,0.84,0
1642.63,2,54.4630514,18.8881466,277.1,15.1,0.84,0
1642.63,3,54.4552753,18.8664178,265.3,18.4,0.84,0
1642.63,4,54.4549380,18.8720560,195.1,15.9,0.84,0
1642.63,5,54.4458511,18.8762267,187.0,15.0,0.84,0
1642.63,6,54.4508278,18.8716800,351.9,18.8,0.84,0
1642.63,7,54.4487405,18.8783694,300.3,19.9,0.84,0
1642.63,8,54.4499162,18.8780043,265.1,18.8,0.84,0
1643.63,0,54.4459354,18.8793204,222.4,17.0,0.84,0
1643.63,1,54.4458835,18.8852335,2.8,19.7,0.84,0
1643.63,2,54.4630537,18.8880802,278.4,18.1,0.84,0
1643.63,3,54.4552802,18.8663803,267.3,15.5,0.84,0
1643.63,4,54.4549216,18.8720083,196.4,17.4,0.84,0
1643.63,5,54.4458219,18.8762199,185.0,18.0,0.84,0
1643.63,6,54.4508584,18.8716625,352.5,15.9,0.84,0
1643.63,7,54.4487548,18.8783107,296.6,18.4,0.84,0
1643.63,8,54.4499162,18.8779554,269.3,19.3,0.84,0
1644.64,0,54.4459230,18.8792915,224.7,18.5,0.84,0
1644.64,1,54.4459113,18.8852489,8.3,17.0,0.84,0
1644.64,2,54.4630534,18.8880481,276.4,19.9,0.84,0
1644.64,3,54.4552839,18.8663407,265.4,14.2,0.84,0
1644.64,4,54.4548931,18.8719944,192.5,18.1,0.84,0
1644.64,5,54.4458039,18.8762124,183.2,20.0,0.84,0
1644.64,6,54.4508776,18.8716602,353.2,14.0,0.84,0
1644.64,7,54.4487692,18.8782852,297.4,15.6,0.84,0
1644.64,8,54.4499207,18.8779266,270.9,16.5,0.84,0
1645.64,0,54.4458964,18.8792600,225.5,17.7,0.84,0
1645.64,1,54.4459335,18.8852442,9.2,14.3,0.84,0
1645.64,2,54.4630613,18.8880090,278.2,18.0,0.84,0
1645.64,3,54.4552802,18.8663063,264.9,16.3,0.84,0
1645.64,4,54.4548750,18.8719726,191.8,16.8,0.84,0
1645.64,5,54.4457836,18.8762027,183.4,18.3,0.84,0
1645.64,6,54.4509061,18.8716500,354.9,15.7,0.84,0
1645.64,7,54.4487743,18.8782490,297.9,13.7,0.84,0
1645.64,8,54.4499168,18.8778793,267.8,13.9,0.84,0
1646.65,0,54.4458741,18.8792228,228.6,15.8,0.84,0
1646.65,1,54.4459544,18.8852501,5.3,14.5,0.84,0
1646.65,2,54.4630654,18.8879629,275.6,15.2,0.84,0
1646.65,3,54.4552845,18.8662415,265.5,19.1,0.84,0
1646.65,4,54.4548561,18.8719475,190.5,15.4,0.84,0
1646.65,5,54.4457597,18.8761960,185.2,15.5,0.84,0
1646.65,6,54.4509308,18.8716296,355.1,18.7,0.84,0
1646.65,7,54.4488000,18.8782198,297.7,15.3,0.84,0
1646.65,8,54.4499034,18.8778318,265.7,14.2,0.84,0
1647.65,0,54.4458590,18.8791994,227.1,15.0,0.84,0
1647.65,1,54.4459828,18.8852540,2.3,17.6,0.84,0
1647.65,2,54.4630766,18.8879248,275.5,14.3,0.84,0
1647.65,3,54.4552772,18.8662068,267.7,19.5,0.84,0
1647.65,4,54.4548307,18.8719279,193.9,15.6,0.84,0
1647.65,5,54.4457348,18.8761774,186.6,14.1,0.84,0
1647.65,6,54.4509610,18.8716261,354.1,19.7,0.84,0
1647.65,7,54.4488103,18.8781829,299.0,18.3,0.84,0
1647.65,8,54.4499001,18.8777990,266.7,17.4,0.84,0
1648.74,0,54.4458383,18.8791552,226.8,16.5,0.84,0
1648.74,1,54.4460086,18.8852516,1.6,20.4,0.84,0
1648.74,2,54.4630705,18.8878860,275.0,16.8,0.84,0
1648.74,3,54.4552809,18.8661586,268.3,16.8,0.84,0
1648.74,4,54.4548125,18.8719176,190.5,17.4,0.84,0
1648.74,5,54.4457137,18.8761702,184.3,16.2,0.84,0
1648.74,6,54.4509881,18.8716202,353.4,17.4,0.84,0
1648.74,7,54.4488229,18.8781223,298.0,19.3,0.84,0
1648.74,8,54.4498978,18.8777598,268.2,20.0,0.84,0
1649.75,0,54.4458150,18.8790989,227.2,18.6,0.84,0
1649.75,1,54.4460493,18.8852526,2.3,19.0,0.84,0
1649.75,2,54.4630715,18.8878334,275.8,19.6,0.84,0
1649.75,3,54.4552780,18.8660978,268.3,14.2,0.84,0
1649.75,4,54.4547801,18.8718958,190.6,18.4,0.84,0
1649.75,5,54.4456686,18.8761763,186.2,19.1,0.84,0
1649.75,6,54.4510130,18.8716228,353.5,14.8,0.84,0
1649.75,7,54.4488385,18.8780670,297.7,16.6,0.84,0
1649.75,8,54.4499011,18.8777043,265.9,18.6,0.84,0
1650.84,0,54.4457987,18.8790703,227.8,18.9,0.84,0
1650.84,1,54.4460716,18.8852528,2.8,16.1,0.84,0
1650.84,2,54.4630750,18.8877786,275.3,19.4,0.84,0
1650.84,3,54.4552736,18.8660625,265.6,14.8,0.84,0
1650.84,4,54.4547540,18.8718621,193.0,17.5,0.84,0
1650.84,5,54.4456471,18.8761634,187.6,19.5,0.84,0
1650.84,6,54.4510313,18.8716422,352.4,14.7,0.84,0
1650.84,7,54.4488538,18.8780488,294.5,14.0,0.84,0
1650.84,8,54.4498996,18.8776769,267.3,15.7,0.84,0
1651.85,0,54.4457857,18.8790570,226.7,16.6,0.84,0
1651.85,1,54.4460948,18.8852676,5.1,13.7,0.84,0
1651.85,2,54.4630730,18.8877395,274.6,16.4,0.84,0
1651.85,3,54.4552691,18.8660249,265.8,17.9,0.84,0
1651.85,4,54.4547319,18.8718478,192.6,15.7,0.84,0
1651.85,5,54.4456191,18.8761620,185.5,16.7,0.84,0
1651.85,6,54.4510630,18.8716129,352.4,17.7,0.84,0
1651.85,7,54.4488567,18.8779938,294.3,14.1,0.84,0
1651.85,8,54.4498939,18.8776480,270.3,13.6,0.84,0
1652.85,0,54.4457680,18.8790220,226.6,14.3,0.84,0
1652.85,1,54.4461204,18.8852646,4.0,15.1,0.84,0
1652.85,2,54.4630868,18.8876989,270.3,13.9,0.84,0
1652.85,3,54.4552786,18.8659779,264.7,20.2,0.84,0
1652.85,4,54.4547098,18.8718442,189.3,14.9,0.84,0
1652.85,5,54.4456034,18.8761595,186.5,14.2,0.84,0
1652.85,6,54.4510896,18.8716038,350.3,20.1,0.84,0
1652.85,7,54.4488683,18.8779709,295.3,17.1,0.84,0
1652.85,8,54.4498863,18.8775870,270.1,15.1,0.84,0
1653.86,0,54.4457541,18.8790127,229.3,15.0,0.84,0
1653.86,1,54.4461475,18.8852702,3.0,18.1,0.84,0
1653.86,2,54.4630884,18.8876639,276.4,15.0,0.84,0
1653.86,3,54.4552724,18.8659291,265.7,18.7,0.84,0
1653.86,4,54.4546849,18.8718448,188.9,16.2,0.84,0
1653.86,5,54.4455721,18.8761729,184.5,14.9,0.84,0
1653.86,6,54.4511080,18.8715926,355.0,18.9,0.84,0
1653.86,7,54.4488782,18.8779435,295.9,19.5,0.84,0
1653.86,8,54.4498739,18.8775487,269.0,18.1,0.84,0
1654.96,0,54.4457369,18.8789863,228.8,18.1,0.84,0
1654.96,1,54.4461804,18.8852735,4.5,20.0,0.84,0
1654.96,2,54.4630934,18.8876088,276.2,18.0,0.84,0
1654.96,3,54.4552624,18.8658628,267.9,15.8,0.84,0
1654.96,4,54.4546605,18.8718339,186.5,18.5,0.84,0
1654.96,5,54.4455447,18.8761606,185.1,18.1,0.84,0
1654.96,6,54.4511407,18.8715978,352.5,15.8,0.84,0
1654.96,7,54.4488961,18.8779274,296.6,18.3,0.84,0
1654.96,8,54.4498762,18.8774989,263.6,19.5,0.84,0
1656.05,0,54.4457149,18.8789209,227.7,19.7,0.84,0
1656.05,1,54.4462110,18.8852618,6.9,18.3,0.84,0
1656.05,2,54.4630965,18.8875538,275.2,20.0,0.84,0
1656.05,3,54.4552554,18.8658214,266.6,14.1,0.84,0
1656.05,4,54.4546304,18.8718107,189.1,19.1,0.84,0
1656.05,5,54.4455155,18.8761492,183.1,20.1,0.84,0
1656.05,6,54.4511744,18.8715837,352.2,13.9,0.84,0
1656.05,7,54.4489058,18.8778927,294.9,15.5,0.84,0
1656.05,8,54.4498812,18.8774492,265.0,17.4,0.84,0
1657.06,0,54.4457030,18.8789022,225.4,17.6,0.84,0
1657.06,1,54.4462255,18.8852627,6.5,15.5,0.84,0
1657.06,2,54.4630918,18.8875159,276.0,18.5,0.84,0
1657.06,3,54.4552635,18.8657804,265.1,15.8,0.84,0
1657.06,4,54.4546178,18.8717915,188.5,17.1,0.84,0
1657.06,5,54.4454944,18.8761560,181.1,18.4,0.84,0
1657.06,6,54.4511938,18.8715741,353.1,15.6,0.84,0
1657.06,7,54.4489101,18.8778361,297.2,13.3,0.84,0
1657.06,8,54.4498871,18.8774009,266.3,14.6,0.84,0
1658.06,0,54.4456884,18.8788649,227.0,14.8,0.84,0
1658.06,1,54.4462545,18.8852809,8.9,14.3,0.84,0
1658.06,2,54.4630996,18.8874722,278.3,15.7,0.84,0
1658.06,3,54.4552622,18.8657447,267.7,18.8,0.84,0
1658.06,4,54.4546001,18.8717906,190.7,14.6,0.84,0
1658.06,5,54.4454681,18.8761552,183.3,15.5,0.84,0
1658.06,6,54.4512087,18.8716009,353.3,18.6,0.84,0
1658.06,7,54.4489216,18.8777851,293.6,14.6,0.84,0
1658.06,8,54.4498952,18.8773659,268.6,13.6,0.84,0
1659.06,0,54.4456654,18.8788482,226.7,14.3,0.84,0
1659.06,1,54.4462850,18.8852851,6.3,16.4,0.84,0
1659.06,2,54.4630993,18.8874315,274.3,14.2,0.84,0
1659.06,3,54.4552608,18.8656866,265.5,19.9,0.84,0
1659.06,4,54.4545736,18.8717775,190.0,14.8,0.84,0
1659.06,5,54.4454423,18.8761490,186.3,13.7,0.84,0
1659.06,6,54.4512419,18.8715788,354.4,19.9,0.84,0
1659.06,7,54.4489396,18.8777564,293.8,17.6,0.84,0
1659.06,8,54.4498861,18.8773159,269.8,16.0,0.84,0
1660.16,0,54.4456464,18.8788265,227.2,16.8,0.84,0
1660.16,1,54.4463068,18.8852839,5.3,19.1,0.84,0
1660.16,2,54.4630938,18.8873844,276.5,15.9,0.84,0
1660.16,3,54.4552599,18.8656537,264.2,17.4,0.84,0
1660.16,4,54.4545405,18.8717741,188.2,17.5,0.84,0
1660.16,5,54.4454205,18.8761562,186.9,15.6,0.84,0
1660.16,6,54.4512605,18.8715718,355.8,17.7,0.84,0
1660.16,7,54.4489571,18.8777175,295.1,19.3,0.84,0
1660.16,8,54.4498818,18.8772687,266.2,18.8,0.84,0
1661.26,0,54.4456367,18.8787910,227.0,19.7,0.84,0
1661.26,1,54.4463285,18.8852886,5.5,19.5,0.84,0
1661.26,2,54.4631020,18.8873415,275.2,18.8,0.84,0
1661.26,3,54.4552476,18.8656187,264.2,14.7,0.84,0
1661.26,4,54.4545082,18.8717748,185.5,19.6,0.84,0
1661.26,5,54.4453969,18.8761488,184.3,18.7,0.84,0
1661.26,6,54.4512919,18.8715649,352.1,14.9,0.84,0
1661.26,7,54.4489656,18.8776776,293.1,17.3,0.84,0
1661.26,8,54.4498707,18.8772284,264.7,18.9,0.84,0
1662.26,0,54.4456188,18.8787426,223.8,19.2,0.84,0
1662.26,1,54.4463661,18.8852818,3.5,16.8,0.84,0
1662.26,2,54.4631090,18.8872887,277.0,19.8,0.84,0
1662.26,3,54.4552474,18.8655743,266.2,14.4,0.84,0
1662.26,4,54.4544796,18.8717536,185.2,18.6,0.84,0
1662.26,5,54.4453689,18.8761347,186.4,19.8,0.84,0
1662.26,6,54.4513136,18.8715693,355.6,14.3,0.84,0
1662.26,7,54.4489818,18.8776126,293.6,14.7,0.84,0
1662.26,8,54.4498661,18.8771788,265.8,16.0,0.84,0
1663.26,0,54.4456051,18.8787200,227.1,16.3,0.84,0
1663.26,1,54.4463817,18.8852680,21.8,12.6,0.84,0
1663.26,2,54.4631079,18.8872516,277.4,17.5,0.84,0
1663.26,3,54.4552527,18.8655454,266.5,17.2,0.84,0
1663.26,4,54.4544528,18.8717424,185.5,15.8,0.84,0
1663.26,5,54.4453417,18.8761332,186.6,17.4,0.84,0
1663.26,6,54.4513366,18.8715561,354.1,17.0,0.84,0
1663.26,7,54.4490002,18.8775925,289.8,13.6,0.84,0
1663.26,8,54.4498778,18.8771356,279.9,12.3,0.84,0
1664.36,0,54.4455707,18.8786828,226.1,13.7,0.84,0
1664.36,1,54.4464021,18.8852944,31.4,10.0,0.84,0
1664.36,2,54.4631165,18.8871973,276.6,14.8,0.84,0
1664.36,3,54.4552539,18.8654771,267.1,20.0,0.84,0
1664.36,4,54.4544270,18.8717332,186.2,14.2,0.84,0
1664.36,5,54.4453167,18.8761283,184.2,14.6,0.84,0
1664.36,6,54.4513753,18.8715546,354.4,19.8,0.84,0
1664.36,7,54.4490102,18.8775565,293.1,15.6,0.84,0
1664.36,8,54.4498843,18.8770981,287.8,9.9,0.84,0
1665.45,0,54.4455544,18.8786404,225.8,14.7,0.84,0
1665.45,1,54.4464190,18.8852974,36.7,8.3,0.84,0
1665.45,2,54.4631214,18.8871536,274.2,14.5,0.84,0
1665.45,3,54.4552476,18.8654196,265.5,19.4,0.84,0
1665.45,4,54.4544056,18.8717332,186.4,16.0,0.84,0
1665.45,5,54.4452901,18.8761207,185.0,14.5,0.84,0
1665.45,6,54.4513905,18.8715369,351.3,19.4,0.84,0
1665.45,7,54.4490118,18.8775083,289.6,18.5,0.84,0
1665.45,8,54.4498830,18.8770675,293.4,9.2,0.84,0
1666.55,0,54.4455439,18.8786135,224.4,17.8,0.84,0
1666.55,1,54.4464427,18.8853104,36.3,9.2,0.84,0
1666.55,2,54.4631203,18.8871276,277.9,17.4,0.84,0
1666.55,3,54.4552519,18.8653793,269.5,16.4,0.84,0
1666.55,4,54.4543878,18.8717155,186.2,18.9,0.84,0
1666.55,5,54.4452679,18.8761181,186.7,17.2,0.84,0
1666.55,6,54.4514157,18.8715247,350.7,16.4,0.84,0
1666.55,7,54.4490110,18.8774721,291.1,18.6,0.84,0
1666.55,8,54.4498921,18.8770393,298.0,11.6,0.84,0
1667.55,0,54.4455243,18.8785677,227.1,20.0,0.84,0
1667.55,1,54.4464526,18.8853131,45.8,11.8,0.84,0
1667.55,2,54.4631130,18.8870743,275.8,20.1,0.84,0
1667.55,3,54.4552481,18.8653421,267.2,13.8,0.84,0
1667.55,4,54.4543629,18.8717060,185.5,19.7,0.84,0
1667.55,5,54.4452405,18.8760946,187.7,19.9,0.84,0
1667.55,6,54.4514384,18.8715217,353.2,13.8,0.84,0
1667.55,7,54.4490199,18.8774240,290.3,15.7,0.84,0
1667.55,8,54.4498927,18.8770173,309.3,14.2,0.84,0
1668.56,0,54.4454985,18.8785243,224.9,18.4,0.84,0
1668.56,1,54.4464720,18.8853497,53.9,13.2,0.84,0
1668.56,2,54.4631247,18.8870195,275.9,19.1,0.84,0
1668.56,3,54.4552535,18.8652957,270.4,14.7,0.84,0
1668.56,4,54.4543287,18.8717167,184.7,17.2,0.84,0
1668.56,5,54.4452187,18.8761054,188.9,19.0,0.84,0
1668.56,6,54.4514642,18.8715242,352.3,14.8,0.84,0
1668.56,7,54.4490388,18.8773860,292.1,13.3,0.84,0
1668.56,8,54.4498946,18.8769952,317.7,15.0,0.84,0
1669.56,0,54.4454846,18.8785124,225.5,15.5,0.84,0
1669.56,1,54.4464842,18.8853613,65.5,12.5,0.84,0
1669.56,2,54.4631348,18.8869809,275.2,16.2,0.84,0
1669.56,3,54.4552421,18.8652587,266.7,17.7,0.84,0
1669.56,4,54.4543093,18.8717154,189.8,14.6,0.84,0
1669.56,5,54.4451857,18.8761089,185.1,16.1,0.84,0
1669.56,6,54.4514881,18.8715314,354.4,17.8,0.84,0
1669.56,7,54.4490362,18.8773509,292.4,14.0,0.84,0
1669.56,8,54.4499041,18.8769679,325.0,14.1,0.84,0
1670.57,0,54.4454756,18.8784840,224.0,13.8,0.84,0
1670.57,1,54.4464879,18.8853692,71.6,11.3,0.84,0
1670.57,2,54.4631321,18.8869347,274.7,13.9,0.84,0
1670.57,3,54.4552399,18.8652132,260.6,19.8,0.84,0
1670.57,4,54.4542797,18.8717020,188.3,14.7,0.84,0
1670.57,5,54.4451541,18.8761110,181.7,13.6,0.84,0
1670.57,6,54.4515223,18.8715295,350.1,20.1,0.84,0
1670.57,7,54.4490506,18.8773145,292.4,17.3,0.84,0
1670.57,8,54.4499238,18.8769334,330.1,13.4,0.84,0
1671.57,0,54.4454544,18.8784440,224.6,15.5,0.84,0
1671.57,1,54.4464990,18.8853775,76.7,11.5,0.84,0
1671.57,2,54.4631371,18.8869049,272.5,15.3,0.84,0
1671.57,3,54.4552363,18.8651601,260.3,18.6,0.84,0
